"OBJECTID_12","OBJECTID","caption","url","isUrban","latitude","longitude","id","owner","hometown","datetaken","dateupload","tags1","tags2","tags3","tags4","tags5","tags6","tags7","tags8","tags9","tags10","uniqueID","OBJECTID_1","STUSPS"
190264,191052,"Thank you,. JohnFitzPatrickLeisen@hotmail.com jackleisen@gmail.com
[twitter.com/jackleisen](https://twitter.com/jackleisen)
[flickr.com/photos/jackleisen](http://flickr.com/photos/jackleisen)
[flickrock.com/jackleisen](http://flickrock.com/jackleisen)","https://farm8.staticflickr.com/7079/7184877348_54934d4bcc.jpg",0,44.986141,-73.446029,7184877348,"37424391@N07","Carle Place, N.Y.","4/30/2012 11:02","5/12/2012 23:51","water","nature","waterway","tree","reflection","bank","leaf","wetland","ecosystem","river",191052,1,"NY"
249535,249544,"Out of Acadia Night time Excursion to Jordan Pond with Nick Page - Note, time
is 11:18 PM","https://farm5.staticflickr.com/4445/38160956862_c8c9237475.jpg",0,44.322166,-68.25445,38160956862,"24706120@N05"," ","10/3/2017 23:18","11/5/2017 18:12","sky","nature","atmosphere","night","water","loch","wilderness","highland","lake","river",249544,4,"ME"
254030,254039,"Out of Acadia Sunrise Excursion to Boulder Beach with Shiv Verma","https://farm5.staticflickr.com/4458/37482628214_aafc01d64e.jpg",0,44.314133,-68.190667,37482628214,"24706120@N05"," ","10/2/2017 6:53","11/5/2017 18:12","rock","shore","coast","sky","sea","bedrock","tree","water","geology","boulder",254039,4,"ME"
128173,128182,"Morningstar Cemetery; site of the burial place of Vice President William Almon
Wheeler, (1877-1881).","https://farm4.staticflickr.com/3813/14336957473_4b4023fd5a.jpg",0,44.853214,-74.275603,14336957473,"9777917@N03","Alexandria, VA","5/31/2014 16:48","6/1/2014 2:21","green","nature","tree","vegetation","leaf","woody plant","sky","grass","park","plant",128182,1,"NY"
233323,233332,"dinghy in bass harbor bernard, maine","https://farm6.staticflickr.com/5536/14431264749_0d483230d2.jpg",0,44.239174,-68.346595,14431264749,"38596724@N00","Muskegon, MI","7/9/2014 5:35","7/10/2014 6:04","water","reflection","boat","water transportation","watercraft","boating","boats and boating equipment and supplies","sea","calm","sky",233332,4,"ME"
36272,36279,"Olympus digital camera","https://farm3.staticflickr.com/2880/10495471134_9885e0b630.jpg",0,44.116369,-71.18235,10495471134,"35799401@N07","Denver, CO","10/13/2013 10:47","10/26/2013 16:32","hair","child","people","blue","skin","person","human hair color","girl","day","eye",36279,3,"NH"
207527,209237,"Our efforts to climb to the top of Mt. Washington was thwarted by the
incremental weather. We thought we could atleast take the Cog Railway up but
it turned out to be only for the insane (it was irrationally expensive!). This
was taken at the Cog Railway","https://farm9.staticflickr.com/8181/8064400846_426cc5398e.jpg",0,44.262904,-71.350021,8064400846,"46873908@N04"," ","9/29/2012 14:36","10/7/2012 21:24","track","nature","leaf","tree","woody plant","transport","plant","sky","rail transport","autumn",209237,3,"NH"
192664,192673,"Olympus digital camera","https://farm8.staticflickr.com/7250/7436771854_b6f9e64613.jpg",0,44.980863,-73.103123,7436771854,"35799401@N07","Denver, CO","6/12/2012 17:18","6/25/2012 1:28","eyebrow","face","nose","person","cheek","black and white","eye","man","forehead","chin",192673,2,"VT"
130405,130414,"Blueberry Mountain in the distance.","https://farm8.staticflickr.com/7626/27483581762_c1937182da.jpg",0,44.222106,-73.787419,27483581762,"82732033@N00","Williamsport, PA","6/9/2016 15:38","6/10/2016 15:29","grassland","pasture","ecosystem","grass","meadow","field","highland","sky","cloud","plain",130414,1,"NY"
254820,254829,"Sunset [6:33:22 EDT] Blue Hill Overlook on Cadillac Mountain Acadia National
Park Mount Desert Island, Maine Our mid-September trip to New England found us
in warmer, more humid weather than anticipated, and also with more clouds and
fog than expected --","https://farm5.staticflickr.com/4491/23683273788_994f2f3e8a.jpg",0,44.350477,-68.230514,23683273788,"31138867@N08","Waynesfield, OH","9/20/2017 18:33","10/24/2017 15:50","sky","cloud","horizon","dawn","sunset","afterglow","atmosphere","evening","morning","highland",254829,4,"ME"
20155,20116,"Golden hour light on Eagle Cliff from Profile Lake, Franconia Notch State
Park, New Hampshire","https://farm5.staticflickr.com/4253/34754116074_923e1b0a8a.jpg",0,44.161611,-71.677259,34754116074,"125535269@N07"," ","6/24/2017 18:06","6/28/2017 19:49","reflection","nature","sky","wilderness","mountain","mountainous landforms","water","highland","loch","lake",20116,3,"NH"
217614,219166,"Hawk being chased by two crows","https://farm8.staticflickr.com/7337/9691898327_57bce9892e.jpg",0,44.399972,-71.055495,9691898327,"8405842@N02"," ","9/3/2013 12:02","9/7/2013 16:40","vegetation","ecosystem","nature reserve","forest","tropical and subtropical coniferous forests","tree","old growth forest","temperate broadleaf and mixed forest","spruce fir forest","rainforest",219166,3,"NH"
249155,249164,"-","https://farm5.staticflickr.com/4474/37611787596_3c359d94d3.jpg",0,44.322797,-68.187217,37611787596,"96044879@N02"," ","9/27/2017 15:36","10/12/2017 21:31","coast","sea","body of water","sky","shore","rock","water","wilderness","cliff","ocean",249164,4,"ME"
25810,25817,"Fall at Loon NH","https://farm8.staticflickr.com/7777/30258484516_435a94536b.jpg",0,44.056627,-71.629839,30258484516,"131541027@N06"," ","10/10/2016 13:37","10/13/2016 4:38","wilderness","highland","ridge","ecosystem","mountain","mountainous landforms","nature reserve","vegetation","mount scenery","tundra",25817,3,"NH"
272012,271928,"An iris in Cutler, ME","https://farm9.staticflickr.com/8707/28609900446_e13c508def.jpg",0,44.690821,-67.137442,28609900446,"78169958@N00"," ","7/1/2016 13:19","7/30/2016 3:23","flower","plant","iris versicolor","flora","iris","purple","flowering plant","iris family","iris","petal",271928,4,"ME"
245832,245841,"Sunrise Acadia National Park Maine Hit L on your keyboard for the best
clarity. ************************* Visit my
[website](http://www.megapixelmike.us) Follow me on
[Facebook](http://www.facebook.com/MegaPixelMike) Find me on Instagram under
megapixelm","https://farm5.staticflickr.com/4477/37172499684_de75b274d7.jpg",0,44.326166,-68.185755,37172499684,"7563116@N07","Lock Haven, PA","10/16/2017 7:23","10/23/2017 15:40","text","font","product","diagram","logo","line","area","brand","design","product design",245841,4,"ME"
129696,129705,"Icy beaver pond.","https://farm6.staticflickr.com/5781/30967084246_8e2c478665.jpg",0,44.097058,-74.10752,30967084246,"94811196@N08"," ","11/13/2016 8:38","11/15/2016 15:42","water","wilderness","river","nature reserve","creek","stream","tree","riparian zone","lake","reflection",129705,1,"NY"
63944,63952,"Engineer oiling around 0-4-0T Viscose Number 6 at Thendara at the 25th
Anniversary celebration of the Adirondack Scenic Railroad (originally the
Adirondack Centennial RR). No 6 - Built by Baldwin Locomotive Works
Construction Number: 57994, September 192","https://farm5.staticflickr.com/4427/36378031382_59a2b565dd.jpg",0,43.698906,-75.005604,36378031382,"38940927@N07"," ","8/12/2017 12:59","8/13/2017 17:33","transport","rail transport","train","locomotive","steam engine","track","vehicle","mode of transport","rolling stock","engine",63952,1,"NY"
51918,51926,"Decked bridge over the West Canada Creek. Looks to be in great shape. Used as
a rail-trail, informally.","https://farm8.staticflickr.com/7294/8732559871_d714bfde5a.jpg",0,43.163877,-75.006081,8732559871,"63051795@N00"," ","4/14/2013 15:15","5/12/2013 23:07","track","bridge","transport","rail transport","water","fixed link","wood","river","trestle","girder bridge",51926,1,"NY"
149338,149195,"Semi-Final Vermont State High School Championship game. CVU wins again.","https://farm6.staticflickr.com/5500/10683177773_fa0a3b5129.jpg",0,44.34667,-73.106932,10683177773,"87271233@N06"," ","10/30/2013 15:24","11/5/2013 5:57","team sport","sports","games","ball game","football player","grass","player","sport venue","team","soccer",149195,2,"VT"
117365,117374,"Great Blue Heron in Piercefield, NY ( The Adirondacks)","https://farm9.staticflickr.com/8004/7632822048_03096ca332.jpg",0,44.229318,-74.561462,7632822048,"53488242@N04","Ogdensburg, NY","7/23/2012 12:50","7/23/2012 21:49","bird","fauna","nature reserve","wildlife","beak","crane like bird","rock","national park","tree","grass",117374,1,"NY"
19954,19962,"58","https://farm6.staticflickr.com/5474/30991085280_25b7812d12.jpg",0,44.045308,-71.679389,30991085280,"12278903@N06","Homewood, IL","7/16/2016 11:27","12/1/2016 20:38","furniture","grass","tree","plant","chair","bench","outdoor furniture","lawn","house","garden",19962,3,"NH"
233331,233340,"Yes, I am still alive. Work has been keeping me very busy. I just got back
from a trip up to Acadia National Park on Mount Desert Island, so new pictures
coming! It also looks like I've been upgraded to the ""New"" New photo
experience. Flicker looks so ","https://farm6.staticflickr.com/5488/14506626751_9c95bed0f1.jpg",0,44.221833,-68.336678,14506626751,"8412758@N04","Stoneham, MA","6/21/2014 16:37","6/26/2014 4:10","rock","water","sea","sky","shore","coast","cliff","tree","terrain","geology",233340,4,"ME"
55398,55406,"Oswego, NY","https://farm3.staticflickr.com/2881/10236727326_48581c6eef.jpg",0,43.462927,-76.522495,10236727326,"24298344@N02"," ","9/23/2013 7:13","10/13/2013 1:57","water","sky","ecosystem","mode of transport","photography","reflection","atmosphere of earth","daytime","geological phenomenon","atmosphere",55406,1,"NY"
31793,31800,"Rocky Gorge scenic area, in the White Mountain National Forest, NH","https://farm9.staticflickr.com/8177/8060918938_3b62cb5a06.jpg",0,43.984076,-71.139564,8060918938,"55062215@N05","Montreal, Province de Québec.","10/2/2012 15:53","10/6/2012 23:09","water","river","stream","nature","leaf","creek","body of water","watercourse","riparian zone","autumn",31800,3,"NH"
128155,128164,"© Michel Guérin. L'utilisation sans ma permission est illégale./ Use without
Un grand MERCI à tous ceux qui laissent un commentaire-A big THANK YOU to all
those who leave a comment","https://farm4.staticflickr.com/3850/15030049388_74ac99f713.jpg",0,44.948055,-74.463612,15030049388,"31379783@N02","Montréal","8/27/2014 16:20","9/12/2014 15:05","ruins","house","cottage","wall","home","grass","estate","real estate","farmhouse","tree",128164,1,"NY"
240376,240385,"Thunder hole","https://farm9.staticflickr.com/8024/7690796286_6bcd33cc1a.jpg",0,44.310955,-68.18937,7690796286,"41993437@N08"," ","7/28/2012 14:40","8/1/2012 12:36","rock","black and white","water","monochrome photography","cliff","photography","monochrome","geology","bedrock","formation",240385,4,"ME"
211341,211350,"Fall foliage on Mount Washington, New Hampshire, USA.","https://farm6.staticflickr.com/5626/21990030891_cef2271348.jpg",0,44.283,-71.260274,21990030891,"42290343@N05","Charlottetown, Prince Edward Island, Canada","10/2/2015 17:42","10/6/2015 0:16","nature","tree","leaf","autumn","woody plant","plant","road","biome","temperate broadleaf and mixed forest","sky",211350,3,"NH"
59804,59812,"At one time, the park offered camping along the Lansingkill Creek. I remember
camping here back in the 1990's a few times. It was frequently used as an
overflow campground when Delta lake State Park was at full capacity. This is
where the road was locate","https://farm2.staticflickr.com/1493/26714446281_1a30fe942f.jpg",0,43.406017,-75.343362,26714446281,"97630304@N02"," ","5/2/2016 3:03","5/2/2016 23:18","grass","tree","rock","pasture","landscape","meadow","biome","forest","national park","woodland",59812,1,"NY"
36488,36495,"Once away from the crowds at Diana's Baths the serenity of the woods is all
encompassing. Lucy Brook, near Bartlett, NH. 20130427-IMG_8329","https://farm8.staticflickr.com/7286/8740227364_4284371d21.jpg",0,44.069056,-71.17454,8740227364,"65383198@N00","NE PA","4/27/2013 14:35","5/15/2013 1:06","water","nature","stream","reflection","body of water","creek","vegetation","nature reserve","wilderness","woodland",36495,3,"NH"
213524,213533,"**Hermit Lake Shelter Trip - Day 2;** _Tuckerman Ravine Trail_ At the end of
the Tuckerman Ravine Trail near the parking lot below the summit.. Summit hike
from Hermit Lake Shelters to Mt Washington Summit. Up the Tuckerman Ravine
trail and down Lions He","https://farm5.staticflickr.com/4490/37053551054_e5be73dc38.jpg",0,44.269444,-71.301945,37053551054,"13789708@N04","Worcester, MA","9/9/2017 13:12","10/17/2017 22:44","wilderness","mountain","geological phenomenon","adventure","sky","mountain range","terrain","tree","extreme sport","recreation",213533,3,"NH"
62786,62794,"Olympus digital camera","https://farm5.staticflickr.com/4426/36274888042_6106e5b97b.jpg",0,43.855497,-74.453206,36274888042,"63746208@N00","Jamestown, NY","7/26/2017 6:35","8/8/2017 12:43","vegetation","ecosystem","nature reserve","plant","flora","leaf","grass","woodland","jungle","moss",62794,1,"NY"
251577,251586,"From the shores of Jordan Pond","https://farm5.staticflickr.com/4460/37850881186_f6ed55044f.jpg",0,44.340393,-68.259236,37850881186,"53492087@N04","Danville, PA","10/22/2017 12:36","10/24/2017 11:23","leaf","nature","autumn","wilderness","ecosystem","tree","vegetation","water","woody plant","reflection",251586,4,"ME"
43496,43990,"In Rome, NY (Central New York State)","https://farm8.staticflickr.com/7291/9626103555_dc1d2b674b.jpg",0,43.236402,-75.50251,9626103555,"43234981@N03"," ","8/30/2013 6:50","8/30/2013 10:53","transport","structure","advertising","vehicle","facade","signage","font","car","railroad car","brand",43990,1,"NY"
75813,75822,"Photo of the 2015 BMWCCA Vintage at Saratoga auto show. © 2015 Corey Bourassa,
all rights reserved. No reproduction without prior consent. For more
information visit [www.coreybourassa.com](http://www.coreybourassa.com)","https://farm1.staticflickr.com/780/20982324836_1df6696f70.jpg",0,43.057138,-73.804713,20982324836,"61783497@N00","Goffstown, NH","7/11/2015 12:43","8/30/2015 16:37","car","motor vehicle","automotive design","vehicle","black and white","engine","auto part","wheel","monochrome","automotive exterior",75822,1,"NY"
260204,260213,"Bar Harbor has recently become a port of call for many cruise ships for the
fall color season.","https://farm6.staticflickr.com/5785/21688153708_a4fdeb9404.jpg",0,44.405308,-68.237117,21688153708,"65518523@N00","Chicago, IL","9/20/2015 11:27","10/2/2015 2:01","passenger ship","cruise ship","waterway","ship","water transportation","ocean liner","transport","watercraft","motor ship","water",260213,4,"ME"
199296,199305,"Jeudevine Falls Wedding | Hardwick, VT","https://farm6.staticflickr.com/5621/20580091061_d4bf8522ca.jpg",0,44.5485,-72.371879,20580091061,"67590881@N04","Keene, NH","8/1/2015 18:13","8/14/2015 18:02","photograph","interaction","fun","girl","ceremony","event","bride","wedding","happiness","smile",199305,2,"VT"
135603,135612,"Lake Placid","https://farm5.staticflickr.com/4371/36846261411_b7b2270619.jpg",0,44.254866,-73.967041,36846261411,"87974483@N02"," ","8/8/2017 11:12","9/2/2017 21:10","sky","mountainous landforms","cloud","mountain","tree","transport","hill","plant","rural area","hill station",135612,1,"NY"
220943,220344,"2 Church Street, West Paris Maine home for sale","https://farm4.staticflickr.com/3704/9563538677_a512c2462c.jpg",0,44.324584,-70.57402,9563538677,"64158078@N05"," ","8/17/2013 5:37","8/21/2013 20:14","room","bathroom","toilet","plumbing fixture","floor","home","interior design","public toilet","door","flooring",220344,4,"ME"
32181,32188,"The night before the wedding at rehearsal.","https://farm4.staticflickr.com/3762/8847515265_8d67291b58.jpg",0,43.997772,-71.021804,8847515265,"22386106@N06","Augusta","5/24/2013 18:00","5/27/2013 0:14","social group","woman","event","photography","girl","fun","ceremony","socialite","public relations","communication",32188,3,"NH"
162084,162093,"HDR from 3 image stack, direct from Lightroom","https://farm5.staticflickr.com/4449/37398186780_7fc593cfe3.jpg",0,44.393975,-73.260216,37398186780,"31827372@N00"," ","10/12/2017 7:15","10/12/2017 16:01","sky","field","dawn","morning","evening","sunrise","rural area","tree","horizon","atmosphere",162093,2,"VT"
74060,74069,"OLYMPUS DIGITAL CAMERA","https://farm3.staticflickr.com/2836/9398485428_23827813a5.jpg",0,43.055609,-74.085338,9398485428,"61407498@N08","Saratoga Springs N.Y.","7/29/2013 18:50","7/30/2013 1:50","house","home","property","cottage","residential area","farmhouse","estate","real estate","tree","suburb",74069,1,"NY"
